,Unnamed: 0,Date,High,Low,Open,Close
176,176,2017-06-26,2615.25,2376.2900390625,2590.570068359375,2478.449951171875
177,177,2017-06-27,2552.449951171875,2332.989990234375,2478.449951171875,2552.449951171875
178,178,2017-06-28,2603.97998046875,2484.419921875,2553.030029296875,2574.7900390625
179,179,2017-06-29,2588.830078125,2510.47998046875,2567.56005859375,2539.320068359375
180,180,2017-06-30,2559.25,2478.429931640625,2539.239990234375,2480.840087890625
181,181,2017-07-01,2515.27001953125,2419.22998046875,2492.60009765625,2434.550048828125
182,182,2017-07-02,2514.280029296875,2394.840087890625,2436.39990234375,2506.469970703125
183,183,2017-07-03,2595.0,2480.469970703125,2498.56005859375,2564.06005859375
184,184,2017-07-04,2631.590087890625,2559.35009765625,2561.0,2601.639892578125
185,185,2017-07-05,2622.64990234375,2538.550048828125,2602.8701171875,2601.989990234375
186,186,2017-07-06,2616.719970703125,2581.68994140625,2608.10009765625,2608.56005859375
187,187,2017-07-07,2916.139892578125,2498.8701171875,2608.590087890625,2518.659912109375
188,188,2017-07-08,2571.340087890625,2492.31005859375,2520.27001953125,2571.340087890625
189,189,2017-07-09,2635.489990234375,2517.590087890625,2572.610107421875,2518.43994140625
190,190,2017-07-10,2537.159912109375,2321.1298828125,2525.25,2372.56005859375
191,191,2017-07-11,2413.469970703125,2296.81005859375,2385.889892578125,2337.7900390625
192,192,2017-07-12,2423.7099609375,2275.139892578125,2332.77001953125,2398.840087890625
193,193,2017-07-13,2425.219970703125,2340.830078125,2402.699951171875,2357.89990234375
194,194,2017-07-14,2363.25,2183.219970703125,2360.590087890625,2233.340087890625
195,195,2017-07-15,2231.139892578125,1990.4100341796875,2230.1201171875,1998.8599853515625
196,196,2017-07-16,2058.77001953125,1843.030029296875,1991.97998046875,1929.8199462890625
197,197,2017-07-17,2230.489990234375,1932.6199951171875,1932.6199951171875,2228.409912109375
198,198,2017-07-18,2387.610107421875,2164.77001953125,2233.52001953125,2318.8798828125
199,199,2017-07-19,2397.169921875,2260.22998046875,2323.080078125,2273.429931640625
200,200,2017-07-20,2900.699951171875,2269.889892578125,2269.889892578125,2817.60009765625
201,201,2017-07-21,2838.409912109375,2621.85009765625,2838.409912109375,2667.760009765625
202,202,2017-07-22,2862.419921875,2657.7099609375,2668.6298828125,2810.1201171875
203,203,2017-07-23,2832.179931640625,2653.93994140625,2808.10009765625,2730.39990234375
204,204,2017-07-24,2777.260009765625,2699.18994140625,2732.699951171875,2754.860107421875
205,205,2017-07-25,2768.080078125,2480.9599609375,2757.5,2576.47998046875
206,206,2017-07-26,2610.760009765625,2450.800048828125,2577.77001953125,2529.449951171875
207,207,2017-07-27,2693.320068359375,2529.340087890625,2538.7099609375,2671.780029296875
208,208,2017-07-28,2897.449951171875,2679.72998046875,2679.72998046875,2809.010009765625
209,209,2017-07-29,2808.760009765625,2692.800048828125,2807.02001953125,2726.449951171875
210,210,2017-07-30,2758.530029296875,2644.85009765625,2724.389892578125,2757.179931640625
211,211,2017-07-31,2889.6201171875,2720.610107421875,2763.239990234375,2875.340087890625
212,212,2017-08-01,2921.35009765625,2685.610107421875,2871.300048828125,2718.260009765625
213,213,2017-08-02,2762.530029296875,2668.590087890625,2727.1298828125,2710.669921875
214,214,2017-08-03,2813.31005859375,2685.139892578125,2709.56005859375,2804.72998046875
215,215,2017-08-04,2899.330078125,2743.719970703125,2806.929931640625,2895.889892578125
216,216,2017-08-05,3290.010009765625,2874.830078125,2897.6298828125,3252.909912109375
217,217,2017-08-06,3293.2900390625,3155.60009765625,3257.610107421875,3213.93994140625
218,218,2017-08-07,3397.679931640625,3180.889892578125,3212.780029296875,3378.93994140625
219,219,2017-08-08,3484.85009765625,3345.830078125,3370.219970703125,3419.93994140625
220,220,2017-08-09,3422.760009765625,3247.669921875,3420.39990234375,3342.469970703125
221,221,2017-08-10,3453.449951171875,3319.469970703125,3341.840087890625,3381.280029296875
222,222,2017-08-11,3679.719970703125,3372.1201171875,3373.820068359375,3650.6201171875
223,223,2017-08-12,3949.919921875,3613.699951171875,3650.6298828125,3884.7099609375
224,224,2017-08-13,4208.39013671875,3857.800048828125,3880.0400390625,4073.260009765625
225,225,2017-08-14,4325.1298828125,3989.159912109375,4066.10009765625,4325.1298828125
226,226,2017-08-15,4455.97021484375,3906.179931640625,4326.990234375,4181.93017578125
227,227,2017-08-16,4381.22998046875,3994.419921875,4200.33984375,4376.6298828125
228,228,2017-08-17,4484.7001953125,4243.7099609375,4384.43994140625,4331.68994140625
229,229,2017-08-18,4370.1298828125,4015.39990234375,4324.33984375,4160.6201171875
230,230,2017-08-19,4243.259765625,3970.550048828125,4137.75,4193.7001953125
231,231,2017-08-20,4196.2900390625,4069.8798828125,4189.31005859375,4087.659912109375
232,232,2017-08-21,4109.14013671875,3988.60009765625,4090.47998046875,4001.739990234375
233,233,2017-08-22,4128.759765625,3674.580078125,3998.35009765625,4100.52001953125
234,234,2017-08-23,4255.77978515625,4078.409912109375,4089.010009765625,4151.52001953125
235,235,2017-08-24,4376.39013671875,4130.259765625,4137.60009765625,4334.68017578125
236,236,2017-08-25,4455.7001953125,4307.35009765625,4332.81982421875,4371.60009765625
237,237,2017-08-26,4379.27978515625,4269.52001953125,4372.06005859375,4352.39990234375
238,238,2017-08-27,4416.58984375,4317.2900390625,4345.10009765625,4382.8798828125
239,239,2017-08-28,4403.93017578125,4224.64013671875,4384.4501953125,4382.66015625
240,240,2017-08-29,4625.68017578125,4352.1298828125,4389.2099609375,4579.02001953125
241,241,2017-08-30,4626.52001953125,4471.41015625,4570.35986328125,4565.2998046875
242,242,2017-08-31,4736.0498046875,4549.39990234375,4555.58984375,4703.39013671875
243,243,2017-09-01,4892.009765625,4678.52978515625,4701.759765625,4892.009765625
244,244,2017-09-02,4975.0400390625,4469.240234375,4901.419921875,4578.77001953125
245,245,2017-09-03,4714.080078125,4417.58984375,4585.27001953125,4582.9599609375
246,246,2017-09-04,4591.6298828125,4108.39990234375,4591.6298828125,4236.31005859375
247,247,2017-09-05,4427.83984375,3998.110107421875,4228.2900390625,4376.52978515625
248,248,2017-09-06,4617.25,4376.58984375,4376.58984375,4597.1201171875
249,249,2017-09-07,4655.0400390625,4491.330078125,4589.14013671875,4599.8798828125
250,250,2017-09-08,4661.0,4075.179931640625,4605.16015625,4228.75
251,251,2017-09-09,4308.81982421875,4114.10986328125,4229.81005859375,4226.06005859375
252,252,2017-09-10,4245.43994140625,3951.0400390625,4229.33984375,4122.93994140625
253,253,2017-09-11,4261.669921875,4099.39990234375,4122.47021484375,4161.27001953125
254,254,2017-09-12,4344.64990234375,4085.219970703125,4168.8798828125,4130.81005859375
255,255,2017-09-13,4131.97998046875,3789.919921875,4131.97998046875,3882.590087890625
256,256,2017-09-14,3920.60009765625,3153.860107421875,3875.3701171875,3154.949951171875
257,257,2017-09-15,3733.449951171875,2946.6201171875,3166.300048828125,3637.52001953125
258,258,2017-09-16,3808.840087890625,3487.7900390625,3637.75,3625.0400390625
259,259,2017-09-17,3664.81005859375,3445.639892578125,3606.280029296875,3582.8798828125
260,260,2017-09-18,4079.22998046875,3591.090087890625,3591.090087890625,4065.199951171875
261,261,2017-09-19,4094.070068359375,3868.8701171875,4073.7900390625,3924.969970703125
262,262,2017-09-20,4031.389892578125,3857.72998046875,3916.360107421875,3905.949951171875
263,263,2017-09-21,3916.419921875,3613.6298828125,3901.469970703125,3631.0400390625
264,264,2017-09-22,3758.27001953125,3553.530029296875,3628.02001953125,3630.699951171875
265,265,2017-09-23,3819.2099609375,3594.580078125,3629.919921875,3792.39990234375
266,266,2017-09-24,3796.14990234375,3666.89990234375,3796.14990234375,3682.840087890625
267,267,2017-09-25,3950.25,3681.580078125,3681.580078125,3926.070068359375
268,268,2017-09-26,3969.889892578125,3869.89990234375,3928.409912109375,3892.35009765625
269,269,2017-09-27,4210.0498046875,3884.820068359375,3892.93994140625,4200.669921875
270,270,2017-09-28,4279.31005859375,4109.7001953125,4197.1298828125,4174.72998046875
271,271,2017-09-29,4214.6298828125,4039.2900390625,4171.6201171875,4163.06982421875
272,272,2017-09-30,4358.43017578125,4160.85986328125,4166.10986328125,4338.7099609375
273,273,2017-10-01,4403.740234375,4269.81005859375,4341.0498046875,4403.740234375
274,274,2017-10-02,4470.22998046875,4377.4599609375,4395.81005859375,4409.31982421875
275,275,2017-10-03,4432.47021484375,4258.89013671875,4408.4599609375,4317.47998046875
276,276,2017-10-04,4352.31005859375,4210.419921875,4319.3701171875,4229.35986328125
277,277,2017-10-05,4362.64013671875,4164.0498046875,4229.8798828125,4328.41015625
278,278,2017-10-06,4413.27001953125,4320.52978515625,4324.4599609375,4370.81005859375
279,279,2017-10-07,4443.8798828125,4321.0498046875,4369.35009765625,4426.89013671875
280,280,2017-10-08,4624.14013671875,4405.64013671875,4429.669921875,4610.47998046875
281,281,2017-10-09,4878.7099609375,4564.25,4614.52001953125,4772.02001953125
282,282,2017-10-10,4922.169921875,4765.10009765625,4776.2099609375,4781.990234375
283,283,2017-10-11,4873.72998046875,4751.6298828125,4789.25,4826.47998046875
284,284,2017-10-12,5446.91015625,4822.0,4829.580078125,5446.91015625
285,285,2017-10-13,5840.2998046875,5436.85009765625,5464.16015625,5647.2099609375
286,286,2017-10-14,5837.7001953125,5591.64013671875,5643.52978515625,5831.7900390625
287,287,2017-10-15,5852.47998046875,5478.60986328125,5835.9599609375,5678.18994140625
288,288,2017-10-16,5776.22998046875,5544.2099609375,5687.56982421875,5725.58984375
289,289,2017-10-17,5800.35009765625,5472.72021484375,5741.580078125,5605.509765625
290,290,2017-10-18,5603.81982421875,5151.43994140625,5603.81982421875,5590.68994140625
291,291,2017-10-19,5744.35009765625,5531.06005859375,5583.740234375,5708.52001953125
292,292,2017-10-20,6060.10986328125,5627.22998046875,5708.10986328125,6011.4501953125
293,293,2017-10-21,6194.8798828125,5965.06982421875,5996.7900390625,6031.60009765625
294,294,2017-10-22,6076.259765625,5792.33984375,6036.66015625,6008.419921875
295,295,2017-10-23,6075.58984375,5732.47021484375,6006.0,5930.31982421875
296,296,2017-10-24,5935.52001953125,5504.18017578125,5935.52001953125,5526.64013671875
297,297,2017-10-25,5754.330078125,5397.8798828125,5524.60009765625,5750.7998046875
298,298,2017-10-26,5976.7998046875,5721.22021484375,5747.9501953125,5904.830078125
299,299,2017-10-27,5988.39013671875,5728.81982421875,5899.740234375,5780.89990234375
300,300,2017-10-28,5876.72021484375,5689.18994140625,5787.81982421875,5753.08984375
301,301,2017-10-29,6255.7099609375,5724.580078125,5754.43994140625,6153.85009765625
302,302,2017-10-30,6214.990234375,6040.85009765625,6114.85009765625,6130.52978515625
303,303,2017-10-31,6470.43017578125,6103.330078125,6132.02001953125,6468.39990234375
304,304,2017-11-01,6767.31005859375,6377.8798828125,6440.97021484375,6767.31005859375
305,305,2017-11-02,7367.330078125,6758.72021484375,6777.77001953125,7078.5
306,306,2017-11-03,7461.2900390625,7002.93994140625,7087.52978515625,7207.759765625
307,307,2017-11-04,7492.85986328125,7031.27978515625,7164.47998046875,7379.9501953125
308,308,2017-11-05,7617.47998046875,7333.18994140625,7404.52001953125,7407.41015625
309,309,2017-11-06,7445.77001953125,7007.31005859375,7403.22021484375,7022.759765625
310,310,2017-11-07,7253.31982421875,7023.10009765625,7023.10009765625,7144.3798828125
311,311,2017-11-08,7776.419921875,7114.02001953125,7141.3798828125,7459.68994140625
312,312,2017-11-09,7446.830078125,7101.52001953125,7446.830078125,7143.580078125
313,313,2017-11-10,7312.0,6436.8701171875,7173.72998046875,6618.14013671875
314,314,2017-11-11,6873.14990234375,6204.22021484375,6618.60986328125,6357.60009765625
315,315,2017-11-12,6625.0498046875,5519.009765625,6295.4501953125,5950.06982421875
316,316,2017-11-13,6811.18994140625,5844.2900390625,5938.25,6559.490234375
317,317,2017-11-14,6764.97998046875,6461.75,6561.47998046875,6635.75
318,318,2017-11-15,7342.25,6634.759765625,6634.759765625,7315.5400390625
319,319,2017-11-16,7967.3798828125,7176.580078125,7323.240234375,7871.68994140625
320,320,2017-11-17,8004.58984375,7561.08984375,7853.56982421875,7708.990234375
321,321,2017-11-18,7884.990234375,7463.43994140625,7697.2099609375,7790.14990234375
322,322,2017-11-19,8101.91015625,7694.10009765625,7766.02978515625,8036.490234375
323,323,2017-11-20,8336.8603515625,7949.35986328125,8039.06982421875,8200.6396484375
324,324,2017-11-21,8348.66015625,7762.7099609375,8205.740234375,8071.259765625
325,325,2017-11-22,8302.259765625,8075.47021484375,8077.9501953125,8253.5498046875
